basis_key,work_type_code,work_type_name_ru,family_code,label_ru,hint_ru,uom_code,required,sort_order,status
height_m,WT-FACADE-HPL,Фасад навесной: HPL панели,facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-HPL-INSTALL,Фасад: монтаж HPL-панелей,facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-HPL-LSTK,Фасад HPL (LSTK-набор),facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-PORC,Фасад навесной: керамогранит,facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-PORCELAIN-VENT,Фасад: керамогранит (вент),facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-STONE,Фасад навесной: камень,facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-WET,Фасад “мокрый” (СФТК),facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-FACADE-WET-SYSTEM,Фасад: «мокрый» (ETICS),facade,"Высота фасада, м",Высота фасада (м). Можно авто-посчитать площадь: длина × высота или периметр × высота.,м,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-MASONRY-BRICK,Кладка кирпича,masonry,Высота облицовки,Высота кладки от фундамента/перекрытия до верха стены. Можно брать чистую высоту помещения плюс запас под перекрытие.,м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
height_m,WT-MASONRY-BRICK-CLINKER,Кладка облицовочная: кирпич клинкер,masonry,Высота облицовки,Высота кладки от фундамента/перекрытия до верха стены. Можно брать чистую высоту помещения плюс запас под перекрытие.,м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,ind_piping,Трубопроводы,plumb,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,ind_steel,Металлоконструкции,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,res_electrica,Электрика (жилые),elec,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,sanitary,Сантехника (универсальная),plumb,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-BLOCK,Кладка блоков,masonry,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,4,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-CONCRETE-STRIP,Ленточный фундамент,concrete,"Ширина ленты, м",Ширина ленты (м). Например: 0.4 = 400 мм.,м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-CONCRETE-STRIP-PRO,"Фундамент ленточный (бетон, PRO)",concrete,"Ширина ленты, м",Ширина ленты (м). Например: 0.4 = 400 мм.,м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-ELEC,Электромонтаж (общий),elec,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-ELEC-CABLE,Электрика: кабельные линии/штробы,elec,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-ELEC-TRAY,Электрика: кабельные лотки,elec,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-EXT-CURB,Бордюр дорожный,ext,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-EXT-DRAIN-CHANNEL,Водоотводные лотки вдоль дороги,ext,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-ACP,Фасад навесной: алюкобонд/ACP,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-CASSETTE-INSTALL,Фасад: металлокассеты (вент),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-CLINKER-VF,Фасад навесной: клинкерная плитка,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-H,Фасад FC на заклёпке (общ.),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-H-10,Фиброцементный фасад (H-профиль) 10 мм,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-H-12,Фиброцементный фасад (H-профиль) 12 мм,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-H-8,Фиброцементный фасад (H-профиль) 8 мм,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-RIVET,Фасад FC на заклёпке (серия),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-RIVET-10,"Фасад FC на заклёпке ⌀4,8×10",facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-RIVET-12,"Фасад FC на заклёпке ⌀4,8×12",facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FC-RIVET-8,"Фасад FC на заклёпке ⌀4,8×8",facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-FCB,Фасад навесной: фиброцементные плиты,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-HPL,Фасад навесной: HPL панели,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-HPL-INSTALL,Фасад: монтаж HPL-панелей,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-HPL-LSTK,Фасад HPL (LSTK-набор),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-PORC,Фасад навесной: керамогранит,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-PORCELAIN-VENT,Фасад: керамогранит (вент),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-STONE,Фасад навесной: камень,facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-WET,Фасад “мокрый” (СФТК),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-FACADE-WET-SYSTEM,Фасад: «мокрый» (ETICS),facade,"Длина фасада, м",Длина фасада по фронту (м). Можно авто-посчитать площадь: длина × высота.,м,false,1002,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-HVAC,Вентиляция/кондиционирование,hvac,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-MASONRY-BLOCK,Кладка блоков (газоблок),masonry,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-MASONRY-BRICK,Кладка кирпича,masonry,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-MASONRY-BRICK-CLINKER,Кладка облицовочная: кирпич клинкер,masonry,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-PLMB,Сантехника/трубопроводы,plumb,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-ROAD-MARKING,Дорожная разметка,ext,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-ROAD-MEDIAN,Разделительный барьер / отбойник,ext,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-CUT,Резка металла,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-DRILL,Сверление отверстий,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-FENCE-MESH,Металлоконструкции: забор из сетки,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-FENCE-PROF,Металлоконструкции: забор из профлиста,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-GATE-SLIDE,Металлоконструкции: ворота откатные,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-GATE-SWING,Металлоконструкции: ворота распашные,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-PAINT,Окраска металлоконструкций,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-PRIME,Металлоконструкции: грунтование,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-RAILING,Металлоконструкции: перила/ограждения,metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-STAIR,Металлоконструкции: лестница (металл),metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-TRUSS-HEAVY,Металлоконструкции: ферма (усиленная),metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-TRUSS-LIGHT,Металлоконструкции: ферма (облегчённая),metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-WELD-MIG-A4,"Сварка MIG/MAG, катет a=4 мм",metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
length_m,WT-STEEL-WELD-MMA,Сварка ручная дуговая (MMA),metal,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
mesh_m2,ind_concrete,Бетонные работы,concrete,"Сетка, м²","Площадь армирующей сетки, если применяешь.",м²,true,5,OK
perimeter_m,WT-BATH,Санузел / Ванная (комплект),plumb,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-BLOCK,Кладка блоков,masonry,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,5,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-CLIPIN,Потолок Clip-in (скрытая подвеска),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRID,Потолок кассетный (армстронг),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRILIATO-050,Потолок грильято (ячейка 50×50),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRILIATO-075,Потолок грильято (ячейка 75×75),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRILIATO-100,Потолок грильято (ячейка 100×100),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRILIATO-PYR-050,Потолок грильято пирамидальный (яч. 50×50),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRILIATO-PYR-075,Потолок грильято пирамидальный (яч. 75×75),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-GRILIATO-PYR-100,Потолок грильято пирамидальный (яч. 100×100),ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-RACK,Потолок реечный,ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-RACK-LENS,Потолок реечный линзованный,ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CEIL-STRETCH,Потолок натяжной,ceil,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CONCRETE-FLOOR,Бетонирование пола,floor,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CONCRETE-SLAB,Монолитная плита,concrete,"Периметр плиты/контур, м",Периметр по контуру плиты (м). Можно формулой: 10+10+6+6.,м,true,4,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CONCRETE-STRIP,Ленточный фундамент,concrete,"Длина ленты/контур, м",Суммарная длина ленты фундамента по контуру (м). Можно формулой по участкам.,м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-CONCRETE-STRIP-PRO,"Фундамент ленточный (бетон, PRO)",concrete,"Длина ленты/контур, м",Суммарная длина ленты фундамента по контуру (м). Можно формулой по участкам.,м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-ACP,Фасад навесной: алюкобонд/ACP,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-CASSETTE-INSTALL,Фасад: металлокассеты (вент),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-CLINKER-VF,Фасад навесной: клинкерная плитка,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-H,Фасад FC на заклёпке (общ.),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-H-10,Фиброцементный фасад (H-профиль) 10 мм,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-H-12,Фиброцементный фасад (H-профиль) 12 мм,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-H-8,Фиброцементный фасад (H-профиль) 8 мм,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-RIVET,Фасад FC на заклёпке (серия),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-RIVET-10,"Фасад FC на заклёпке ⌀4,8×10",facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-RIVET-12,"Фасад FC на заклёпке ⌀4,8×12",facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-RIVET-8,"Фасад FC на заклёпке ⌀4,8×8",facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FCB,Фасад навесной: фиброцементные плиты,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-HPL,Фасад навесной: HPL панели,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-HPL-INSTALL,Фасад: монтаж HPL-панелей,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-HPL-LSTK,Фасад HPL (LSTK-набор),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-PORC,Фасад навесной: керамогранит,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-PORCELAIN-VENT,Фасад: керамогранит (вент),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-STONE,Фасад навесной: камень,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-WET,Фасад “мокрый” (СФТК),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-WET-SYSTEM,Фасад: «мокрый» (ETICS),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
